noEvo	discrate	delta	tau	hyper	T	year	ttarget	targetlm	p	meanm	H_B	recruits	ssb	accessible	costs	surplus	totalnumber	n11	n12	n13	n14	n15	n16	n17	n18	n19	n110	n21	n22	n23	n24	n25	n26	n27	n28	n29	n210	n31	n32	n33	n34	n35	n36	n37	n38	n39	n310	n41	n42	n43	n44	n45	n46	n47	n48	n49	n410	n51	n52	n53	n54	n55	n56	n57	n58	n59	n510	n61	n62	n63	n64	n65	n66	n67	n68	n69	n610	h11	h12	h13	h14	h15	h16	h17	h18	h19	h110	h21	h22	h23	h24	h25	h26	h27	h28	h29	h210	h31	h32	h33	h34	h35	h36	h37	h38	h39	h310	h41	h42	h43	h44	h45	h46	h47	h48	h49	h410	h51	h52	h53	h54	h55	h56	h57	h58	h59	h510	h61	h62	h63	h64	h65	h66	h67	h68	h69	h610	
0	0.020000	0.980392	0.000000	1.180000	1.000000	0	31	0.000000	0.235800	50.611000	0.000000	795.444091	162.592214	663.921056	0.000000	0.000750	1804.234402	106.582115	295.980847	365.308997	263.011005	121.731212	37.561136	7.726525	1.021749	0.078817	0.002702	48.120328	133.631196	164.931882	118.745775	54.959933	16.958325	3.488418	0.461305	0.035585	0.001220	4.923158	13.671716	16.874067	12.148798	5.622913	1.734995	0.356898	0.047196	0.003641	0.000125	0.602325	1.672669	2.064461	1.486347	0.687936	0.212268	0.043665	0.005774	0.000445	0.000015	0.122484	0.340140	0.419811	0.302251	0.139893	0.043165	0.008879	0.001174	0.000091	0.000003	0.031826	0.088381	0.109082	0.078536	0.036349	0.011216	0.002307	0.000305	0.000024	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	1	31	0.000000	0.235800	50.275273	0.000000	1117.310592	270.839309	796.196583	0.000000	0.000750	1143.250587	49.780244	98.438079	109.292092	73.065502	31.765338	9.262546	1.812670	0.231067	0.017767	0.000693	60.935646	140.583916	170.659943	123.507969	57.931733	18.202763	3.835765	0.525836	0.043329	0.001786	13.689858	40.008092	51.836692	39.090063	18.911211	6.087878	1.304285	0.179351	0.014365	0.000511	1.556883	4.537901	5.865448	4.413460	2.130893	0.684713	0.146446	0.020106	0.001608	0.000057	0.196639	0.566058	0.723316	0.538526	0.257470	0.081981	0.017386	0.002368	0.000188	0.000006	0.041364	0.117988	0.149473	0.110387	0.052373	0.016556	0.003487	0.000472	0.000038	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	2	31	0.000000	0.235800	50.047538	0.000000	1364.273120	385.721977	942.179095	0.000000	0.000750	1045.101460	47.693953	74.090592	77.445942	50.937443	22.220323	6.585630	1.328520	0.178809	0.015272	0.000760	63.015298	117.753750	136.240475	97.128283	45.528783	14.435047	3.104228	0.443243	0.039809	0.002043	20.198166	51.527495	65.760713	49.573920	24.107104	7.826731	1.698732	0.238907	0.020063	0.000828	4.271349	13.108922	17.796891	14.033863	7.086347	2.376913	0.529752	0.075669	0.006287	0.000232	0.435888	1.323530	1.779916	1.391784	0.697496	0.232374	0.051474	0.007312	0.000604	0.000022	0.058864	0.173797	0.227709	0.173775	0.085130	0.027765	0.006029	0.000840	0.000069	0.000003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	3	31	0.000000	0.235800	50.044032	0.000000	1553.393628	503.315385	1098.661838	0.000000	0.000750	1113.811967	53.969480	79.001355	83.191281	56.698114	25.990165	8.172802	1.763740	0.256220	0.023904	0.001329	69.451724	115.962183	132.947980	97.189900	47.543390	15.932896	3.665796	0.568386	0.056670	0.003368	23.206885	49.795238	61.095528	45.333128	21.917251	7.123741	1.561384	0.225465	0.020210	0.001005	7.270426	20.354192	27.393478	21.613895	10.954387	3.694689	0.830364	0.120419	0.010351	0.000428	1.133357	3.637992	5.157511	4.240439	2.229259	0.777418	0.179906	0.026649	0.002293	0.000087	0.105032	0.327224	0.451712	0.362653	0.186622	0.063842	0.014520	0.002117	0.000180	0.000007	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	4	31	0.000000	0.235800	50.152315	0.000000	1699.630360	620.781315	1258.999399	0.000000	0.000750	1229.405245	60.358586	86.716835	92.671244	65.299682	31.237010	10.320331	2.353851	0.363567	0.036325	0.002193	77.353921	123.319728	142.742185	107.961976	55.298187	19.561925	4.783030	0.793489	0.085348	0.005558	25.940325	48.688367	58.534233	43.921952	21.840361	7.399632	1.714826	0.266914	0.026608	0.001571	9.512430	23.342184	30.500273	23.736649	11.942680	4.016492	0.905461	0.133316	0.011989	0.000574	2.165316	6.590174	9.355672	7.741658	4.100783	1.441556	0.336714	0.050559	0.004470	0.000186	0.235863	0.782767	1.147549	0.975602	0.530201	0.191066	0.045668	0.006983	0.000620	0.000024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	5	31	0.000000	0.235800	50.287057	0.000000	1814.235442	736.050935	1417.517050	0.000000	0.000750	1351.158448	65.795834	93.140163	100.532799	72.643369	35.907606	12.327360	2.936256	0.476226	0.050338	0.003269	84.836295	132.086547	154.428991	120.060739	63.732363	23.495077	6.014628	1.049907	0.119644	0.008387	28.927501	50.206252	60.355773	46.620945	24.228996	8.673250	2.143906	0.359489	0.039082	0.002570	11.312544	24.467122	31.200538	24.262273	12.352132	4.248332	0.991749	0.154116	0.015147	0.000862	3.244850	8.995811	12.534450	10.283259	5.420855	1.901191	0.444669	0.067403	0.006145	0.000286	0.477913	1.565281	2.336055	2.024199	1.120228	0.410643	0.099809	0.015548	0.001418	0.000060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	6	31	0.000000	0.235800	50.415125	0.000000	1905.623335	848.045689	1570.570360	0.000000	0.000750	1464.759028	70.366453	98.082881	106.463856	78.412067	39.773914	14.079437	3.472622	0.586032	0.064930	0.004504	91.388388	139.759492	164.469137	130.549297	71.231606	27.114477	7.195293	1.307793	0.156249	0.011690	31.909150	53.059667	64.249566	51.096233	27.621513	10.351619	2.692326	0.477393	0.055248	0.003927	12.960917	25.419690	32.055731	25.331166	13.308871	4.783414	1.181809	0.197356	0.021292	0.001382	4.263051	10.671224	14.559424	11.879611	6.277579	2.221778	0.528883	0.082780	0.008030	0.000432	0.812671	2.521813	3.748931	3.253400	1.805958	0.664581	0.162434	0.025564	0.002387	0.000109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	7	31	0.000000	0.235800	50.531274	0.000000	1979.841804	956.335212	1716.061116	0.000000	0.000750	1565.880791	74.204891	101.828751	110.858397	82.920367	42.992887	15.628138	3.974914	0.695187	0.080462	0.005951	96.974712	145.881630	172.301293	139.025940	77.597812	30.348439	8.307206	1.564795	0.195234	0.015562	34.660560	56.118686	68.416072	55.695669	31.045735	12.050937	3.257843	0.602782	0.073241	0.005558	14.533441	26.655121	33.585386	27.192792	14.832644	5.586537	1.457767	0.259152	0.030051	0.002135	5.213324	11.874846	15.943968	13.063178	7.012286	2.547057	0.629686	0.104088	0.010963	0.000679	1.210950	3.507063	5.157385	4.467823	2.485759	0.919838	0.227094	0.036412	0.003534	0.000179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	8	31	0.000000	0.235800	50.640383	0.000000	2041.008789	1060.541022	1852.779249	0.000000	0.000750	1654.132512	77.376334	104.611817	114.091440	86.511965	45.770982	17.061158	4.470693	0.810153	0.098023	0.007743	101.644288	150.555971	178.190214	145.811673	83.064883	33.312880	9.392461	1.832334	0.238826	0.020313	37.086755	58.847566	72.064473	59.744021	34.127537	13.630350	3.804656	0.729905	0.092604	0.007479	16.009769	28.081926	35.507984	29.451228	16.615995	6.511253	1.775449	0.331217	0.040548	0.003089	6.107152	12.859381	17.109077	14.202516	7.824226	2.947954	0.764205	0.134176	0.015275	0.001055	1.649220	4.445967	6.463403	5.603190	3.139863	1.176971	0.296505	0.049094	0.005038	0.000287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	9	31	0.000000	0.235800	50.748203	0.000000	2091.897562	1160.072864	1980.011631	0.000000	0.000750	1730.530763	79.924212	106.605844	116.443824	89.443210	48.260054	18.441952	4.979818	0.935697	0.118460	0.009990	105.452477	153.991015	182.529165	151.313937	87.902357	36.132440	10.493969	2.121669	0.289203	0.026252	39.163291	61.075950	74.989525	63.108307	36.819464	15.084775	4.336866	0.861306	0.114061	0.009817	17.355582	29.509887	37.462708	31.719449	18.402109	7.446816	2.103683	0.408058	0.052260	0.004238	6.947321	13.755230	18.236417	15.413490	8.747222	3.424318	0.929252	0.172109	0.020869	0.001565	2.110803	5.317076	7.656078	6.670021	3.787400	1.449331	0.376049	0.064956	0.007108	0.000453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	10	31	0.000000	0.235800	50.858208	0.000000	2134.451812	1254.192032	2097.382355	0.000000	0.000750	1796.453469	81.904318	107.956242	118.122103	91.882078	50.544381	19.798101	5.508762	1.073169	0.142060	0.012748	108.468022	156.397741	185.663890	155.853072	92.295713	38.879331	11.632401	2.437715	0.347381	0.033562	40.894359	62.795662	77.228253	65.863784	39.190145	16.453501	4.870433	1.001743	0.138618	0.012724	18.547784	30.801531	39.222094	33.781444	20.062655	8.344210	2.431035	0.488429	0.065269	0.005632	7.728516	14.598584	19.349047	16.668226	9.734100	3.945908	1.114153	0.215731	0.027527	0.002209	2.583150	6.122728	8.755039	7.695448	4.449050	1.747237	0.469288	0.084857	0.009885	0.000694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	11	31	0.000000	0.235800	50.971551	0.000000	2170.126622	1342.191787	2204.797896	0.000000	0.000750	1853.256123	83.388398	108.790750	119.279884	93.934447	52.662122	21.133216	6.055114	1.221633	0.168725	0.016036	110.778557	157.969794	187.866675	159.648190	96.345220	41.576587	12.808456	2.779800	0.413369	0.042318	42.298423	64.058905	78.889906	68.130223	41.319359	17.772209	5.417104	1.154295	0.166920	0.016309	19.576121	31.888943	40.691118	35.562677	21.563539	9.195966	2.758509	0.573621	0.080004	0.007352	8.442825	15.381071	20.407897	17.897729	10.724841	4.482435	1.309750	0.263499	0.035162	0.003003	3.055805	6.869996	9.779071	8.695941	5.132691	2.073185	0.576942	0.109030	0.013434	0.001021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	12	31	0.000000	0.235800	51.088016	0.000000	2200.076910	1423.545345	2302.414542	0.000000	0.000750	1902.162806	84.453894	109.218223	120.031909	95.669349	54.629471	22.441754	6.613672	1.379550	0.198281	0.019870	112.482867	158.876330	189.344905	162.844925	100.098971	44.221378	14.013576	3.144939	0.486813	0.052573	43.404063	64.935587	80.088764	70.012566	43.263955	19.059356	5.980526	1.319565	0.199138	0.020628	20.440292	32.753946	41.857350	37.066317	22.915714	10.011113	3.090748	0.665316	0.096887	0.009473	9.083386	16.082942	21.368101	19.043905	11.676492	5.014902	1.511280	0.314963	0.043858	0.003983	3.519586	7.563147	10.736695	9.672971	5.834048	2.423594	0.697817	0.137346	0.017785	0.001449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	13	31	0.000000	0.235800	51.206893	0.000000	2225.251631	1497.973223	2390.597926	0.000000	0.000750	1944.253553	85.173536	109.326776	120.463891	97.135841	56.456074	23.718206	7.180179	1.545811	0.230665	0.024290	113.678878	159.257976	190.254629	165.544048	103.582620	46.804638	15.238669	3.530442	0.567516	0.064425	44.246474	65.495723	80.922829	71.589104	45.057169	20.319658	6.558813	1.496643	0.235183	0.025716	21.147475	33.406975	42.748229	38.326114	24.142481	10.799825	3.430984	0.764415	0.116147	0.012047	9.645995	16.688499	22.200488	20.073986	12.567451	5.535125	1.717446	0.370382	0.053795	0.005192	3.966438	8.202618	11.627584	10.618164	6.542380	2.792229	0.830078	0.169615	0.022982	0.001995	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	14	31	0.000000	0.235800	51.327490	0.000000	2246.441225	1565.441877	2469.873210	0.000000	0.000750	1980.476548	85.609745	109.184898	120.640207	98.372279	58.151672	24.960344	7.752431	1.719992	0.265962	0.029358	114.454740	159.226769	190.713138	167.820798	106.816193	49.320778	16.477962	3.934949	0.655607	0.078034	44.863180	65.801904	81.470076	72.915921	46.717671	21.551589	7.148289	1.684308	0.274956	0.031620	21.710205	33.872161	43.405005	39.381442	25.264892	11.568061	3.779879	0.870935	0.137840	0.015108	10.129578	17.190674	22.894305	20.977312	13.391459	6.041292	1.928455	0.430167	0.065140	0.006670	4.389543	8.786463	12.446972	11.519661	7.245625	3.172764	0.972053	0.205740	0.029094	0.002682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	15	31	0.000000	0.235800	51.449316	0.000000	2264.305452	1626.123505	2540.873339	0.000000	0.000750	2011.662403	85.813457	108.844827	120.609978	99.410739	59.727500	26.169029	8.329885	1.902163	0.304348	0.035153	114.884963	158.869586	190.809415	169.735649	109.820331	51.769751	17.729223	4.358295	0.751474	0.093603	45.290206	65.906505	81.790637	74.034095	48.257691	22.752848	7.745898	1.881733	0.318481	0.038414	22.144249	34.178151	43.869532	40.267383	26.298273	12.317840	4.136384	0.984425	0.161948	0.018688	10.536042	17.590511	23.452786	21.757373	14.150401	6.534010	2.144612	0.494547	0.078000	0.008448	4.783468	9.312148	13.189504	12.366523	7.933348	3.559966	1.122486	0.245732	0.036210	0.003539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	16	31	0.000000	0.235800	51.572079	0.000000	2279.393841	1680.342628	2604.292167	0.000000	0.000750	2038.536098	85.825392	108.346476	120.411573	100.278896	61.195582	27.346887	8.912851	2.092596	0.346026	0.041754	115.030368	158.253192	190.612223	171.339582	112.616923	54.155536	18.992459	4.800947	0.855608	0.111351	45.559652	65.851551	81.930476	74.975291	49.687584	23.922717	8.349987	2.088633	0.365911	0.046197	22.466569	34.352954	44.178753	41.012455	27.253336	13.049239	4.498965	1.104392	0.188473	0.022829	10.869751	17.894861	23.887503	22.424773	14.849310	7.014169	2.365784	0.563509	0.092425	0.010553	5.144263	9.777858	13.851526	13.150840	8.597784	3.949887	1.280460	0.289641	0.044423	0.004592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	17	31	0.000000	0.235800	51.695633	0.000000	2292.163053	1728.524673	2660.845999	0.000000	0.000750	2061.727235	85.678081	107.720842	120.075710	101.000795	62.567673	28.497085	9.501851	2.291557	0.391179	0.049237	114.939954	157.429222	190.175905	172.676461	115.227801	56.483914	20.268546	5.263495	0.968479	0.131491	45.698756	65.669994	81.924933	75.765209	51.017492	25.062280	8.960077	2.305099	0.417469	0.055077	22.693711	34.421445	44.363210	41.639309	28.138161	13.762043	4.866394	1.230530	0.217478	0.027587	11.136792	18.113891	24.213776	22.992620	15.493820	7.482287	2.591460	0.636901	0.108445	0.013014	5.469457	10.183183	14.431996	13.868215	9.233785	4.339630	1.445241	0.337507	0.053814	0.005869	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0	0.020000	0.980392	0.000000	1.180000	1.000000	18	31	0.000000	0.235800	51.819908	0.000000	2302.992159	1771.153063	2711.244372	0.000000	0.000750	2081.779654	85.397784	106.992501	119.627448	101.597210	63.854517	29.622606	10.097289	2.499220	0.439960	0.057678	114.653243	156.438227	189.544291	173.784139	117.673395	58.760829	21.558363	5.746393	1.090493	0.154229	45.729993	65.387484	81.801590	76.425436	52.257467	26.173764	9.576333	2.531366	0.473393	0.065166	22.840770	34.404519	44.447383	42.166104	28.959594	14.456531	5.237989	1.362749	0.249073	0.033029	11.344211	18.259055	24.447649	23.474031	16.089225	7.938598	2.821006	0.714546	0.126093	0.015864	5.757967	10.529284	14.932474	14.517389	9.838332	4.727042	1.616160	0.389327	0.064452	0.007397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
